"","Cluster","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"60","Conserved","Cellular Processes","Cell growth and death","mmu04115","p53 signaling pathway","66/5719","75/9577",0.88,1.47364224514775,5.01354081719926,6.57871038467668e-08,3.72074603723517e-07,1.41904883189747e-07,"382985/12571/17248/140742/268697/12521/12447/13197/12370/11783/170770/13663/107986/20135/68428/29870/13063/12371/29813/17873/57913/12450/12122/20437/75747/30954/12534/55948/23882/71361/12452/66940/14102/19211/333654/67874/12048/12448/12445/64058/12566/12043/230784/12649/17246/11920/20438/22059/12567/22401/58801/12443/18787/26374/21825/245000/12575/12367/98376/12444/53892/68098/16000/107831/12028/12442",66
"61","Conserved","Human Diseases","Cancer: specific types","mmu05214","Glioma","66/5719","75/9577",0.88,1.47364224514775,5.01354081719926,6.57871038467668e-08,3.72074603723517e-07,1.41904883189747e-07,"52163/18595/13645/13649/227541/110157/18709/27015/12571/108058/19645/18590/13197/271849/12313/12018/12323/11651/21802/107986/74769/12325/20416/18707/13555/215303/17873/20663/12315/18708/18752/23882/15461/12322/19211/12314/26395/242705/26417/18751/16001/70405/18803/17246/14784/26396/23797/22059/12567/20662/12443/11836/11652/18750/18706/13557/12575/26413/18176/16000/56717/109880/16653/18710/12028/234779",66
"62","Conserved","Metabolism","Global and overview maps","mmu01240","Biosynthesis of cofactors","122/5719","153/9577",0.797385620915033,1.33529674619746,5.09012468780448,8.75489261081485e-08,4.87167411408246e-07,1.8579992807332e-07,"268566/665563/11566/22275/69719/103711/11639/12892/108037/13361/211347/17768/18103/108841/54391/67164/29807/14590/74450/229949/14629/29858/69568/171567/11647/100559/216134/22238/54128/11565/69080/18041/12850/66812/56248/56316/73373/75735/216558/17025/12036/71883/270685/79464/11636/27973/226139/20751/110006/108645/14630/72535/232087/192185/13382/243085/58810/223646/22247/22235/76768/78801/22169/18102/66454/230027/56749/19286/22276/633979/11637/268756/17252/56738/14151/106564/54369/102216272/110119/17434/11564/11720/107766/20148/55936/107272/11671/11669/623661/11650/70789/66588/78914/79059/14528/68646/19044/11655/71147/107508/71743/14287/18104/108156/74080/51797/100727/68870/20425/67375/14854/209176/72094/19733/63857/56520/15445/52064/57028/319945/70383/331026",122
"63","Conserved","Cellular Processes","Transport and catabolism","mmu04142","Lysosome","110/5719","136/9577",0.808823529411765,1.35445059296668,5.06859006420936,9.1364925620052e-08,5.0033173553838e-07,1.90820646658421e-07,"11886/11593/14667/67963/110173/13036/11881/114128/19141/11778/11768/11305/235504/432486/75612/56722/64933/211329/18173/14466/56464/50917/74468/15212/52120/27060/17113/18145/56325/11433/13423/27419/240283/74347/12492/20661/140494/19025/108011/211286/110006/260302/74105/229445/11767/74008/192654/235380/16004/11432/17775/13030/11782/11774/53599/15211/11776/16889/13033/108012/11972/13032/20597/54397/17159/252903/11764/19156/11769/104082/11766/19063/66848/74325/67300/11765/14420/13039/18174/106039/64138/108664/11975/11777/16784/109685/18010/15586/16783/14387/214505/71665/242341/114143/21871/27426/12757/56629/12512/17939/11984/11781/54411/15931/15587/58911/12752/12751/94178/13034",110
"64","Conserved","Organismal Systems","Endocrine system","mmu04914","Progesterone-mediated oocyte maturation","79/5719","93/9577",0.849462365591398,1.42250412227117,4.98479907383503,1.06758115613889e-07,5.75492966981122e-07,2.19486257429871e-07,"12428/52206/20868/110157/18709/56150/268697/17120/14678/20111/208922/26420/12530/11651/74769/66440/26419/18707/12877/11515/20112/18576/17222/69957/71890/12427/224129/26416/18708/12534/59008/330228/14679/26395/26417/52563/16001/70891/231207/52717/18747/14677/12566/268930/110651/104110/56371/18749/12531/241634/23797/11512/15519/432530/18817/67579/68999/20878/210044/69010/11836/56317/11652/18706/26415/26413/99152/17451/15516/75430/16000/12532/109880/16653/18710/11513/67071/110033/12442",79
"65","Conserved","Organismal Systems","Endocrine system","mmu04916","Melanogenesis","84/5719","100/9577",0.84,1.40665850673195,4.9769746257696,1.21455980749122e-07,6.44650974745342e-07,2.4586230920875e-07,"17342/12912/13544/12387/14682/22423/110157/18795/108058/14368/21414/21415/14678/12313/12323/13190/22412/216795/21416/26427/22411/12325/14362/14369/22414/22422/14683/11515/14366/14370/22409/18797/208647/14367/224129/12315/18752/22416/17311/16590/15461/12914/20890/12913/14679/12322/12314/26395/14371/26417/18751/22420/70405/16842/13542/22419/18747/328572/56637/14677/104110/18749/26396/11512/432530/13614/210044/50518/14681/18750/26413/18798/22417/14365/18176/22410/22421/16653/208677/22418/11513/57265/18976/18796",84
"66","Conserved","Human Diseases","Drug resistance: antineoplastic","mmu01524","Platinum drug resistance","70/5719","81/9577",0.864197530864197,1.44717953367484,4.9206795178967,1.35495597953876e-07,7.08272443849806e-07,2.70126790179178e-07,"26408/11796/18607/18709/14082/11979/22590/12018/12370/11651/11797/17688/11783/170770/74769/211666/19714/21974/66447/14866/18707/14867/13063/20529/12371/14873/11977/12122/14872/18708/14870/68214/14865/14862/68312/14102/26417/14871/12048/14864/12015/13870/12780/12043/17350/17246/11920/14858/17685/23797/22059/58801/11652/225884/14859/103140/14863/18706/56615/14869/12575/12367/26413/21973/11799/11798/14860/18710/12028/13866",70
"67","Conserved","Human Diseases","Infectious disease: viral","mmu05169","Epstein-Barr virus infection","173/5719","228/9577",0.758771929824561,1.27063451161564,5.03545856240564,1.50657687665704e-07,7.75774660368175e-07,2.95871342627069e-07,"12428/24088/22034/60406/19766/17999/19106/20422/18709/27015/16151/16476/12571/19645/69077/228607/14082/12447/27401/21356/13197/14998/266632/22033/12018/19353/19668/16391/15975/26420/12370/252870/11651/22030/16451/11783/15002/67089/20602/18033/107986/17869/74769/15945/26397/57296/26419/18035/18707/13063/230396/12317/26398/26399/12371/56480/15974/26409/13555/20848/12902/17873/15182/12122/68652/12427/26416/14972/56436/18708/66413/19698/17096/70247/12576/19664/71609/53859/23882/21762/12399/12125/23996/15007/50724/72090/242517/21355/14102/242705/16150/12495/18037/66997/14980/12448/20846/14991/15976/15015/14969/12445/21929/667977/17463/19182/14963/15894/12566/15205/12043/19184/22123/14827/17246/54721/19181/12501/15043/23797/22059/19697/66513/20466/14964/19185/12567/12503/18036/12443/16408/12010/11652/215446/66354/18706/26400/14961/13557/12575/23997/433759/59029/12367/110557/21939/26415/22352/19179/18034/12444/230073/110558/54123/16453/15006/20847/15040/12675/22031/66935/15039/14960/224761/15001/56489/15024/14985/18710/15042/15013/12028/234779",173
"68","Conserved","Cellular Processes","Cellular community - eukaryotes","mmu04520","Adherens junction","78/5719","92/9577",0.847826086956522,1.41976402076982,4.92551291938464,1.53114884760246e-07,7.76832871210073e-07,2.96274931811622e-07,"93742/67938/58235/12387/21872/13649/20613/216033/29875/17128/22330/17127/12385/17356/21414/15170/21415/66313/19877/69903/22612/14158/17906/19274/19353/109711/19294/17295/20411/21416/19268/16337/20779/17907/231858/19271/11431/227377/11461/19878/13001/14360/13000/26409/215449/214137/19246/75788/20583/73178/21812/12914/11465/58998/109905/26417/12995/16001/108100/16842/242687/328572/21813/59310/14182/380928/60595/77446/12388/12540/216527/170758/99167/18099/12550/26413/56426/13866",78
"69","Conserved","Genetic Information Processing","Folding, sorting and degradation","mmu03050","Proteasome","44/5719","47/9577",0.936170212765957,1.56770451611463,4.75002431815591,1.56042740168827e-07,7.80213700844134e-07,2.97564340520265e-07,"20422/69077/19177/67089/26443/19188/228769/57296/103554/19186/19170/26440/56436/66413/70247/26445/21762/23996/26444/66997/16912/26441/26446/67151/17463/19182/19184/22123/19167/19181/19175/26442/19185/19172/19166/15978/66537/23997/59029/19179/19171/19173/16913/19192",44
"70","Conserved","Human Diseases","Cancer: overview","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","75/5719","88/9577",0.852272727272727,1.42721033556407,4.90166773947203,1.69097580839809e-07,8.33409505567632e-07,3.17852595563552e-07,"24088/117149/19056/22034/16452/381319/13645/13649/110157/18709/16151/16476/15170/19057/15979/15251/26406/15980/11651/16451/78798/18033/18566/74769/26397/18035/18707/19055/19058/26399/13001/13000/53314/20848/26416/16818/18708/14281/18018/15461/225471/106759/19211/19247/26395/26417/16150/18037/12995/20846/58988/18019/18803/60533/18761/12501/18021/26396/23797/19697/12503/18036/19419/22637/11652/15978/18706/26415/26413/18176/12675/56717/11682/16653/18710",75
"71","Conserved","Human Diseases","Drug resistance: antineoplastic","mmu01521","EGFR tyrosine kinase inhibitor resistance","69/5719","80/9577",0.8625,1.44433685959084,4.85886822665821,1.97603158903214e-07,9.60184363684634e-07,3.66203037255772e-07,"16452/18595/13645/13649/110157/20104/18709/18590/22339/271849/14183/11651/17295/16451/21802/74769/20416/20779/13685/18707/14456/20848/18015/20663/14388/18708/18752/56484/12125/26987/15461/19211/26395/26417/14173/13867/16194/12048/18751/58988/16001/18803/56637/12015/12043/54635/14784/26396/23797/20662/16542/11836/14184/11652/18750/13684/18706/26413/18176/16000/56717/109880/16653/100042150/18710/12028/13866/71785/234779",69
"72","Conserved","Metabolism","Amino acid metabolism","mmu00310","Lysine degradation","57/5719","64/9577",0.890625,1.49143480066445,4.80250860263039,2.06955671422076e-07,9.91662592230783e-07,3.78208463856134e-07,"110695/235626/234407/208043/226830/208266/15107/73582/74729/170442/67956/18822/269132/239122/77683/270076/234135/213389/72535/107823/13382/70673/26433/110460/225888/69726/14056/235386/64707/72947/18193/110446/14013/73251/78920/69188/110147/84505/233904/56752/11671/231051/11669/19193/192195/209692/14055/214162/12180/74147/224530/110593/232811/381022/30956/20937/75410",57
"73","Conserved","Cellular Processes","Cell growth and death","mmu04114","Oocyte meiosis","100/5719","123/9577",0.813008130081301,1.36145809788226,4.91217376065856,2.16302158512511e-07,1.02224992721666e-06,3.8987411411772e-07,"52206/19056/56438/16438/12234/19045/26965/56150/108058/19057/268697/17120/12447/20111/208922/12313/103583/12323/16439/13006/19053/78803/12325/66440/20874/19046/26931/21770/12877/19055/22629/11515/19058/20112/17222/22630/22628/225849/69957/71890/224129/26416/226849/12315/12534/72415/22627/26932/59008/330228/22631/19047/12322/67141/12314/26395/54401/26417/52563/12448/16001/73699/70891/70405/231207/52717/18747/30939/12566/268930/110651/19052/104110/18749/21402/241634/51792/11512/432530/18817/67579/68999/20878/210044/105988/69010/16440/56317/26415/26413/99152/17451/75430/16000/12532/11513/24061/67071/107995/12442",100
"74","Conserved","Genetic Information Processing","Chromosome","mmu03083","Polycomb repressive complex","74/5719","87/9577",0.850574712643678,1.42436685137061,4.84104341948603,2.43301012033468e-07,1.1343087723182e-06,4.32612041311287e-07,"16468/109241/17187/54383/216080/76073/140858/12417/19821/381668/252870/30841/20877/13619/74016/212391/22632/12418/54650/319974/14123/56353/13001/29871/15182/56550/13626/228790/50496/52609/69544/12914/14056/67057/69587/71041/71458/328572/225876/494448/77593/320376/17425/12416/11569/21402/241915/17765/71833/237339/104416/21652/29808/103551/22658/14055/433759/19646/52615/214669/74112/66105/21781/110962/15161/108155/69837/12151/269536/245688/68837/30951/320858/211961",74
"75","Conserved","Human Diseases","Cancer: specific types","mmu05222","Small cell lung cancer","79/5719","94/9577",0.840425531914894,1.40737109969382,4.83228201724875,2.7770823323078e-07,1.27745787286159e-06,4.87207426720666e-07,"16410/22034/11796/17187/16774/18709/27015/16151/12571/16400/19645/12827/12447/27401/13197/18126/22033/16403/12018/11651/11797/22030/16399/16777/11783/18033/107986/17869/74769/12579/18035/18707/12826/14198/13063/22032/12371/16412/13555/20181/17873/16780/16398/14083/18708/16776/12576/23882/19211/242705/16150/12048/12448/226519/12566/12043/23797/22059/19697/12567/12443/329581/11652/18706/13557/12575/12367/23928/11798/12675/22031/16782/12830/22642/66197/18710/12028/22029/20182",79
"76","Conserved","Environmental Information Processing","Signal transduction","mmu04330","Notch signaling pathway","56/5719","63/9577",0.888888888888889,1.48852752035127,4.73640401373715,3.10760418604314e-07,1.41068874234853e-06,5.38020115312178e-07,"208117/13544/21888/56381/19719/270118/19165/18131/11491/68318/54485/19668/18129/74198/20602/18519/20238/16449/14534/18128/21885/226548/15182/209200/207521/13016/19664/16396/433586/12914/18132/13542/15213/328572/19164/15205/15214/15208/21886/18223/13388/17305/66354/56198/14357/18222/433759/21887/13017/103806/66935/52335/67122/13389/114606/16848",56
"77","Conserved","Human Diseases","Infectious disease: viral","mmu05160","Hepatitis C","130/5719","167/9577",0.778443113772455,1.30357574761301,4.81838504691849,4.46030430649027e-07,1.99844803342746e-06,7.62184604663408e-07,"22034/12387/19766/13645/13649/19106/110157/18709/16151/12571/19645/228607/12737/14082/20778/12018/71908/16391/15975/12370/56469/11651/22030/16451/17857/11783/112419/12739/19053/18033/17869/74769/15945/27103/58187/71978/18035/18707/13063/22629/230396/56863/12371/56480/15974/60363/13555/20181/12740/18260/20848/22630/22628/16835/22259/12122/20663/12520/64945/17858/18708/18417/22627/71609/13665/58185/12702/15461/22631/242517/106759/14102/26395/54401/242705/56173/26417/16150/20846/15976/73699/15467/56637/12015/12566/19052/54721/75677/14784/52432/26396/51792/628893/23797/22059/19697/12567/13666/20662/12443/11836/12633/11652/15978/24014/18706/13557/12575/12367/19013/72930/269643/26413/142980/230073/21937/54123/18176/20847/12675/16341/22031/56489/15957/109880/16653/19192/18710/53624/12028",130
"78","Conserved","Human Diseases","Infectious disease: bacterial","mmu05100","Bacterial invasion of epithelial cells","66/5719","77/9577",0.857142857142857,1.43536582319586,4.66991417014189,6.05803903814762e-07,2.67951726687298e-06,1.02193640994393e-06,"74117/12387/12389/330662/216033/18709/22330/103967/12385/622434/19303/67771/56212/271849/19353/53860/234683/12390/76709/17295/140580/74769/20416/20779/12402/18707/16402/12927/11461/16412/13043/12488/71890/78514/14083/66713/14388/18708/54204/73178/11465/140579/12928/242687/13429/13430/74192/74325/67300/24050/52398/12540/12929/11867/12550/18706/56378/12757/56443/15163/20362/56526/18710/68089/242894/18000",66
"79","Conserved","Organismal Systems","Endocrine system","mmu04928","Parathyroid hormone synthesis, secretion and action","94/5719","116/9577",0.810344827586207,1.35699814894092,4.70974553386841,6.71535832191654e-07,2.93265648235596e-06,1.11848073316398e-06,"14672/16801/12912/213498/14682/16438/15200/13649/18806/110157/18795/232341/13653/12097/18805/53416/20393/14678/14531/23948/69847/14462/16439/216869/75547/21943/26427/238871/14683/11515/20683/17387/18797/17258/20181/18577/208647/16973/19227/75607/17388/224129/109689/18752/74499/17938/14281/110385/12913/14679/26395/26417/16974/18578/14673/18751/20505/231991/18747/12393/26941/14677/11909/12043/104110/18749/22337/14182/18227/11512/432530/20497/210044/12915/11836/16440/18750/16478/12575/108737/26413/17261/18798/240047/11911/17391/109880/208677/12096/11513/13115/14674/20182/18796",94
"80","Conserved","Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","98/5719","122/9577",0.80327868852459,1.34516523867809,4.67140160752687,8.58988383152552e-07,3.70438740234538e-06,1.41280984071143e-06,"19056/70584/224105/18607/18481/110157/240354/18709/16151/16476/15170/19057/18479/26410/26420/12981/11651/235542/19053/12042/18033/18566/74769/26931/13383/71978/26419/21770/18035/18707/21682/19055/17973/19058/14360/26409/16191/225849/20663/26416/226849/16818/18708/208650/26932/53859/19054/14281/18018/15461/19247/26395/22325/26417/16150/18037/18019/73699/18803/22324/56637/19052/59032/18761/12501/14784/52432/17974/18021/26396/51792/23797/19697/12540/12567/20662/12503/18036/19419/22637/11652/15978/12477/18706/26400/72930/26415/269643/26413/17444/18176/12675/108723/16653/54167/18710/16153/214230",98
"81","Conserved","Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis","116/5719","148/9577",0.783783783783784,1.31251919868811,4.66493661615569,9.83218350912187e-07,4.18778186499635e-06,1.59717081044865e-06,"16410/26408/12387/12389/22166/18159/18709/16151/16476/15529/17390/18590/11481/105787/22339/12313/19353/26420/16598/12390/11651/108079/16399/50868/16800/18033/74769/211666/18024/63873/20779/18762/16178/66447/26419/14866/18707/14867/12166/21824/11461/26398/26399/11477/26409/12168/17258/20969/14873/14083/26416/23938/14872/12315/18708/14870/11480/11898/68214/14865/20971/14281/14862/11465/68312/12314/16150/14871/15368/14864/17395/70405/14733/12167/15894/12043/18412/19252/14858/18613/20610/23797/22059/19697/15519/13039/56551/13614/16542/170758/16177/11652/18104/15978/225884/14859/170930/103140/14863/18706/26400/56615/14869/26415/59004/13057/21937/15516/12675/18127/14860/23939/22027/22218/18710/17970",116
"82","Conserved","Environmental Information Processing","Signal transduction","mmu04668","TNF signaling pathway","95/5719","118/9577",0.805084745762712,1.34818965031815,4.63345824981802,1.04059251544231e-06,4.37810265643412e-06,1.6697569246507e-06,"12912/16878/26408/11796/19766/22341/12977/18709/16151/16476/56613/73086/74006/14082/11491/22033/26410/26420/12981/12370/11651/11797/22030/26427/18033/74769/16449/15945/69601/26397/26419/18035/18707/17387/26398/26399/26409/16168/208647/12051/21938/68652/26416/18708/16396/71609/53859/12608/217344/12702/14281/66724/12913/74256/14102/26395/26417/16150/12369/17395/16362/16477/21929/257632/67384/231991/11909/15894/23797/19697/66513/13614/12915/12633/11652/15953/14205/18706/26400/12367/26415/26413/74568/21937/20304/13650/11798/12675/22031/11911/72542/208677/18710/22029/67457",95
"83","Conserved","Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway","89/5719","110/9577",0.809090909090909,1.35489834522882,4.55790358049876,1.51619305550086e-06,6.30224824274456e-06,2.40360344879655e-06,"20481/56438/16323/230597/21809/68010/26965/17128/12162/207596/17125/17127/66313/13559/19877/20185/11481/22041/434215/12156/19053/17869/11479/17126/16326/50765/12579/17131/20683/12166/11477/12667/17130/12168/11705/21815/15182/69585/18007/75788/15902/20482/11480/15904/16324/268977/21812/12914/110542/104394/26417/23893/58988/73699/218441/17129/242316/328572/15903/12167/21813/19052/244058/21808/21402/14264/12164/22042/51792/20466/18121/15216/15978/21825/15901/433759/66438/68799/26413/269275/19650/21781/12161/21803/13590/228839/12163/224109/17965",89
"84","Conserved","Human Diseases","Cancer: specific types","mmu05216","Thyroid cancer","35/5719","37/9577",0.945945945945946,1.58407489496841,4.33377359889281,1.64909524281542e-06,6.77306974727764e-06,2.5831692399991e-06,"19016/12387/27015/76551/21414/21415/13197/12018/21416/107986/17869/21787/27057/20181/17873/18510/108989/19713/23882/15461/26395/26417/16842/59069/26396/22059/12443/12550/12575/26413/18176/109880/16653/12028/20182",35
"85","Conserved","Human Diseases","Endocrine and metabolic disease","mmu04932","Non-alcoholic fatty liver disease","125/5719","162/9577",0.771604938271605,1.29212458363825,4.56548012838328,1.7391562836978e-06,7.05892844559697e-06,2.69219238962508e-06,"26408/19016/67003/16367/70316/18709/16476/17995/72900/66445/68197/66414/105787/226646/20463/68202/12867/19353/20787/26420/208104/12370/12866/11450/11651/22030/108079/606496/66218/18033/74769/16337/241113/75406/66091/17992/26419/18707/13063/78943/22273/66152/66046/20181/595136/66416/22259/12122/12858/108097/26416/18708/12606/18770/68198/16396/13665/108099/67273/12702/12125/407790/14281/12857/14102/12861/16150/12369/16194/22433/227197/66052/72674/68465/56637/230075/84682/67680/67130/66916/58805/225887/110323/66694/23797/19697/12540/19079/13666/12859/12865/11652/17993/407785/67264/68375/68194/18706/66945/12367/19013/12864/26415/26403/12862/21937/13198/19082/66377/12868/21803/384783/11911/54405/66594/66925/68342/104130/17991/22272/18710/21428/12028/66108/66576",125
"86","Conserved","Human Diseases","Cancer: specific types","mmu05221","Acute myeloid leukemia","60/5719","70/9577",0.857142857142857,1.43536582319586,4.45094893488784,1.99652682602574e-06,8.00932273231255e-06,3.05466160652653e-06,"12428/110157/12394/18709/16151/19015/21414/21415/235320/12981/20375/11651/20850/21416/18033/17869/74769/13685/18707/18854/18712/20848/18627/12427/20663/20851/18708/12606/16480/16590/15461/26395/26417/16150/58988/19401/16842/12015/14784/26396/23797/19697/16409/20662/12443/11836/11652/67603/18706/110794/26413/12475/18176/12675/12978/56717/18715/109880/16653/18710",60
"87","Conserved","Human Diseases","Cancer: overview","mmu05207","Chemical carcinogenesis - receptor activation","169/5719","228/9577",0.741228070175439,1.24125567897712,4.48883243745237,2.85798872840536e-06,1.13256936105066e-05,4.31948650286292e-06,"16646/12912/14172/16452/11632/74229/13645/13649/14180/387251/110157/13849/18709/16600/16476/74090/19645/12286/14678/71904/12053/22339/20111/102465309/54485/18129/12530/11555/100559/80857/11651/20850/16648/216869/22238/21943/26427/18033/13078/12289/17869/74769/211666/16449/20779/13685/66447/14866/18707/387244/14867/14683/11515/20112/381686/13555/20181/208647/20848/11556/14873/16649/20663/20851/224129/14872/109689/18708/12224/13850/18752/108015/243085/68214/231252/14865/14281/11444/15461/12913/14862/14679/68312/67112/26395/11441/16647/16650/26417/14173/11622/114230/14871/18751/12292/58988/13982/14864/12445/11554/231991/18747/12015/16211/14677/11909/12043/110651/13983/104110/18749/387245/387247/22337/13113/14858/14784/387223/26396/23797/19697/11512/15519/432530/12288/11863/387224/20662/13090/210044/12443/13388/12915/11652/14859/18750/103140/14863/18706/56615/100727/19013/26413/11799/18176/14171/15516/11798/387159/387222/72094/11438/23834/14860/11911/56717/22027/56489/71932/13077/16653/208677/13389/56351/18710/11513/67071/13088/20182",169
"88","Conserved","Human Diseases","Cancer: overview","mmu05230","Central carbon metabolism in cancer","59/5719","69/9577",0.855072463768116,1.43189875599008,4.38362017756542,2.88887257311472e-06,1.13256936105066e-05,4.31948650286292e-06,"18595/13649/110157/18709/20539/106557/15251/14183/11651/18642/17295/15926/17869/74769/20526/228026/18707/269951/216456/16828/14660/16832/18708/19713/18641/16590/15461/68263/19211/26395/26417/100126824/103988/14182/20525/26396/23797/22059/80879/18648/14184/11652/18706/26413/18746/18213/18176/20514/18597/319801/56717/50721/56421/16653/216019/18710/13866/15277/14381",59
"89","Conserved","Organismal Systems","Nervous system","mmu04722","Neurotrophin signaling pathway","96/5719","121/9577",0.793388429752066,1.32860307601601,4.42875426122428,3.17453104117899e-06,1.23057663955815e-05,4.69327475041246e-06,"18212/108960/26408/22034/16367/18607/110157/18709/16476/108058/11350/107746/73086/72843/19165/266632/26401/20111/271849/12313/19353/12323/26420/26406/11651/18033/74769/12325/20416/26419/18035/18707/20112/170936/20661/215449/23921/65020/20663/26416/23938/14388/12315/18708/22627/56484/15461/12322/12314/19247/26395/109905/26417/16150/18037/70405/12928/18803/56637/12015/19164/12043/110651/20399/18753/14784/26396/23797/22059/19697/17164/327826/12540/16923/20662/18036/12929/11652/18706/26400/26415/26413/18213/18176/73914/11911/77480/23939/109880/192662/16653/18710/67071/12028/94275/234779",96
"90","Conserved","Organismal Systems","Endocrine system","mmu04920","Adipocytokine signaling pathway","61/5719","72/9577",0.847222222222222,1.4187527928348,4.34229085003773,3.75827894823867e-06,1.44067359682483e-05,5.49455986584601e-06,"16452/16367/74551/16151/72993/105787/26420/11450/11651/22030/108079/11604/18033/19017/241113/26419/18035/100705/20181/20848/207565/20528/14081/21938/16369/108097/71609/108099/12894/12702/20869/19247/16150/18037/72674/68465/216739/94180/18761/433256/20525/23797/19697/19079/18036/18534/11652/14377/19013/328845/50790/21937/12675/19082/68401/384783/56717/18976/74205/12491/20182",61
"91","Conserved","Environmental Information Processing","Signal transduction","mmu04371","Apelin signaling pathway","108/5719","139/9577",0.776978417266187,1.30112297642215,4.35393873235633,4.91759785484537e-06,1.86436402189193e-05,7.11046537716219e-06,"14682/16438/107589/110157/17128/20104/18795/14708/17532/18754/17127/13653/66922/14678/20750/14707/18131/17897/105787/18126/17906/12313/14701/16598/14700/16439/11651/108079/208727/19017/16449/241113/18181/17126/11515/66734/23796/18576/18797/17258/108097/224129/21780/12315/20130/103968/108099/21812/15461/14679/17896/12314/228785/26395/16890/64337/26417/14709/271639/58988/70405/18747/14677/20698/11475/104110/18749/30878/18125/26396/23797/11512/432530/30955/19079/15184/210044/12443/16440/11652/18787/75669/20190/14688/12550/105980076/56632/225326/320207/26413/100038489/17261/18798/67443/18176/14702/18127/19082/56717/14693/56208/238564/16653/17259/11607/11513/14674/18796",108
"92","Conserved","Metabolism","Nucleotide metabolism","mmu00240","Pyrimidine metabolism","49/5719","56/9577",0.875,1.46526927784578,4.25136225942301,5.05539397521033e-06,1.89577274070387e-05,7.2302545412047e-06,"13178/382985/110074/23959/69719/18103/80914/103850/72269/171567/107569/20133/20135/22271/66422/103149/18605/76654/12499/76952/57813/50773/22247/22169/68106/18102/72090/69692/99586/12495/56749/22171/633979/76025/54369/12497/55936/68556/66588/79059/215446/230718/51797/22245/21877/320685/56520/209558/21915",49
"93","Conserved","Genetic Information Processing","Translation","mmu03013","Nucleocytoplasmic transport","93/5719","118/9577",0.788135593220339,1.31980671031145,4.25575843189419,7.62418068772602e-06,2.82832509383385e-05,1.07868996713724e-05,"16646/19387/114671/225160/195236/13627/56215/269113/72124/54563/72787/16648/320727/234733/51796/65246/67031/230673/73666/70572/71844/238799/381686/110750/18949/71805/73192/78428/18141/110379/75826/226432/326622/16649/108989/19428/233726/107939/226747/56488/320938/103468/67878/68134/16647/16650/66069/100042165/107829/97112/70699/53319/74204/16211/19826/69736/19069/13680/170762/234865/22196/19386/20610/218210/72322/19704/75751/74412/57258/170930/17149/56009/66679/227720/76582/59015/69482/100041953/19384/18226/103573/21681/331401/231042/386612/212999/69912/445007/192170/66441/22218/53817/237082",93
"94","Conserved","Metabolism","Global and overview maps","mmu01212","Fatty acid metabolism","53/5719","62/9577",0.854838709677419,1.43150731291846,4.1500240548127,9.55209280245522e-06,3.49233615085376e-05,1.33193598430731e-05,"20249/15107/11363/68801/107476/11364/11370/52538/11409/113868/74559/66885/15488/14081/20280/329065/56473/70757/12896/54326/12894/235674/26922/54325/223722/110460/106529/30963/11430/110446/14979/80911/234309/216739/56348/76267/54397/94180/433256/19063/30049/20250/71147/14104/74147/57874/224530/328845/50790/257633/231086/170439/74205",53
"95","Conserved","Genetic Information Processing","Translation","mmu03015","mRNA surveillance pathway","83/5719","104/9577",0.798076923076923,1.33645439627692,4.20020138395681,9.61657780669875e-06,3.49233615085376e-05,1.33193598430731e-05,"56215/19045/18458/269061/233789/105083/74737/235542/19053/234733/19046/51796/26931/71978/67031/21770/83410/103677/216578/94230/230721/18949/66899/229512/78428/225849/24018/326622/226849/26932/233908/19054/54196/381404/56488/19047/54188/68134/74320/432508/51786/76626/73699/108062/70248/54451/230908/53319/19826/18459/225363/19052/59032/13680/228410/52432/51792/226517/77305/19704/74412/17149/56009/98985/72930/269643/100041953/18789/17690/21681/14852/68188/67337/68991/192170/66441/53817/14853/93728/56422/68219/237082/241989",83
"96","Conserved","Organismal Systems","Aging","mmu04213","Longevity regulating pathway - multiple species","52/5719","61/9577",0.852459016393443,1.42752229410736,4.07819016589789,1.37885269910743e-05,4.95525188741734e-05,1.88987486171523e-05,"20480/16367/18709/15376/93759/105787/11651/108079/74769/16337/241113/18707/11515/20655/74370/15182/16369/108097/224129/18708/56484/67605/108099/15461/56458/11793/58988/16001/18747/104110/18749/23797/11512/432530/12359/19079/210044/11652/18706/433759/13688/15481/20656/18176/15511/19082/384783/16000/56717/16653/18710/11513",52
